date,mktrf,smb,hml,umd
20170531,-0.000200,0.000400,-0.005300,-0.000200
20170601,0.009500,0.010000,0.000400,-0.004200
20170602,0.003500,0.005800,-0.007600,0.005500
20170605,-0.001700,-0.004600,-0.000300,0.000500
20170606,-0.002800,0.000900,-0.000200,-0.001100
20170607,0.001500,-0.001700,-0.000300,0.011200
20170608,0.001800,0.011400,0.009300,0.009700
20170609,-0.001200,0.000400,0.024200,-0.015700
20170612,-0.001100,-0.002500,0.003300,-0.012200
20170613,0.005500,0.000800,-0.001300,0.005300
20170614,-0.001700,-0.004700,-0.005200,-0.002100
20170615,-0.003000,-0.002400,-0.001100,0.002700
20170616,-0.000300,-0.002300,-0.001500,0.001100
20170619,0.008600,0.001200,-0.007500,0.007800
20170620,-0.007300,-0.004000,-0.005000,0.001800
20170621,-0.000700,-0.000400,-0.016800,0.006200
20170622,0.000200,0.005200,-0.004100,-0.005300
20170623,0.002400,0.008300,-0.004800,-0.000900
20170626,0.000400,-0.000300,0.007000,-0.005800
20170627,-0.008500,-0.003900,0.013400,-0.003200
20170628,0.010200,0.007400,0.002200,0.009000
20170629,-0.008300,-0.001300,0.013700,-0.004900
20170630,0.001400,-0.000900,-0.002900,-0.003500
20170703,0.002400,0.003600,0.012100,-0.005900
20170705,0.001200,-0.006800,-0.005800,0.014400
20170706,-0.009500,-0.005000,0.001200,0.007400
20170707,0.007000,0.004200,-0.004100,0.008200
20170710,0.000500,-0.004500,-0.000700,0.004100
20170711,0.000000,0.003600,-0.005500,0.000100
20170712,0.007200,0.001300,-0.005200,0.003200
20170713,0.001700,-0.000800,0.003900,-0.003700
20170714,0.004200,-0.001300,-0.005200,-0.001400
20170717,0.000000,0.002100,0.001000,-0.001700
20170718,0.000400,-0.002900,-0.003000,0.004500
20170719,0.005900,0.005200,0.000300,-0.003400
20170720,-0.000100,0.000500,-0.000500,-0.000600
20170721,-0.000800,-0.004100,-0.002400,0.003200
20170724,-0.000300,0.001000,-0.001800,0.009700
20170725,0.003800,0.003600,0.009600,-0.006900
20170726,-0.000600,-0.003500,-0.007600,-0.001900
20170727,-0.001400,-0.006400,0.004400,-0.010700
20170728,-0.001700,-0.000300,0.002700,0.001800
20170731,-0.001100,-0.003500,0.004600,-0.000400
20170801,0.002400,-0.001900,0.001400,0.006200
20170802,-0.000800,-0.011700,0.001500,0.006400
20170803,-0.002100,-0.003400,-0.003300,0.002900
20170804,0.002500,0.003200,0.003900,0.000200
20170807,0.001600,-0.001000,-0.005800,0.004100
20170808,-0.002400,-0.000700,0.002400,0.005700
20170809,-0.001400,-0.007700,-0.000700,-0.002200
20170810,-0.014900,-0.003000,0.002700,-0.004700
20170811,0.001900,0.002300,-0.008700,0.000000
20170814,0.010300,0.002900,0.001200,0.011100
20170815,-0.001100,-0.008600,-0.000200,0.006100
20170816,0.001800,-0.001300,-0.004400,-0.000300
20170817,-0.016000,-0.001700,-0.001700,-0.004900
20170818,-0.001500,0.001200,0.002400,0.002000
20170821,0.000600,-0.002400,-0.002200,0.000500
20170822,0.010600,-0.000200,-0.002400,0.004600
20170823,-0.003300,0.000900,0.004200,-0.002500
20170824,-0.001400,0.005900,0.001700,0.000400
20170825,0.001800,0.001200,0.005500,-0.004500
20170828,0.000800,0.003400,-0.007400,0.004100
20170829,0.001000,0.001300,-0.003800,0.002200
20170830,0.005300,0.000000,-0.003200,0.005400
20170831,0.006200,0.004800,-0.004300,0.000200
20170901,0.002700,0.004100,0.004100,-0.003800
20170905,-0.008100,0.000800,-0.009800,-0.007000
20170906,0.002800,-0.000500,0.001200,-0.007700
20170907,-0.000700,0.001400,-0.009100,0.000300
20170908,-0.001600,0.000300,0.003800,0.004500
20170911,0.010800,-0.001100,0.006400,0.003100
20170912,0.004400,0.002300,0.007200,-0.005700
20170913,0.001100,0.002700,0.003200,-0.006000
20170914,-0.001200,-0.000300,-0.000600,0.000200
20170915,0.001900,0.002900,0.001400,-0.002200
20170918,0.002400,0.003900,0.002000,0.004800
20170919,0.001500,-0.002900,0.003900,0.007500
20170920,0.001600,0.002200,0.004900,-0.003000
20170921,-0.002800,0.001000,0.003700,0.000600
20170922,0.001200,0.004400,0.001200,-0.003500
20170925,-0.002500,0.003200,0.005900,-0.014700
20170926,0.000500,0.004000,0.001700,-0.000600
20170927,0.006300,0.013900,0.002200,0.008100
20170928,0.001300,0.001800,-0.000400,0.004800
20170929,0.003500,-0.001300,-0.002600,0.004200
20171002,0.005000,0.008500,0.001300,0.000100
20171003,0.002600,-0.000300,-0.000500,0.000100
20171004,0.000500,-0.002700,-0.004500,0.002500
20171005,0.005500,-0.003300,0.003800,0.000100
20171006,-0.000800,-0.000600,-0.002500,0.006400
20171009,-0.002200,-0.002800,0.000000,0.005600
20171010,0.002400,-0.000100,0.004300,0.000000
20171011,0.001600,-0.001900,-0.001900,0.004100
20171012,-0.001800,0.000400,-0.005200,0.006500
20171013,0.000400,-0.002300,0.001400,-0.000200
20171016,0.001700,-0.002800,0.003600,0.002600
20171017,0.000100,-0.003400,-0.003100,-0.002200
20171018,0.001400,0.002900,0.002200,0.001900
20171019,0.000200,-0.003900,0.001600,-0.002200
20171020,0.005700,-0.000900,0.002700,0.001200
20171023,-0.004500,-0.004400,0.001800,0.004200
20171024,0.002000,-0.001900,0.005000,0.006700
20171025,-0.005100,0.000200,0.001500,-0.000800
20171026,0.002000,0.000400,0.002900,0.003100
20171027,0.008200,-0.000300,-0.009800,0.009700
20171030,-0.004600,-0.008100,-0.000500,-0.001600
20171031,0.002300,0.008400,-0.002500,0.003900
20171101,0.000500,-0.007900,0.000800,-0.004800
20171102,0.000600,-0.000200,0.005000,0.007700
20171103,0.003100,-0.004300,-0.007200,0.004800
20171106,0.000600,0.002300,0.001900,-0.004100
20171107,-0.002000,-0.013600,-0.004000,-0.002500
20171108,0.001200,0.000400,-0.005900,-0.000300
20171109,-0.004100,-0.000400,0.002200,-0.008200
20171110,0.000100,0.000700,-0.004300,-0.001100
20171113,0.000900,-0.003000,0.000900,0.008200
20171114,-0.002200,-0.001200,0.000100,0.009300
20171115,-0.005200,-0.000400,0.002300,-0.001200
20171116,0.010100,0.008600,-0.005400,0.001900
20171117,-0.001400,0.007500,0.002800,-0.013400
20171120,0.002100,0.005600,0.000200,0.004600
20171121,0.006700,0.004100,-0.003300,0.009300
20171122,-0.000500,0.001100,-0.000700,-0.008800
20171124,0.002100,0.000200,-0.004400,0.005000
20171127,-0.000600,-0.003700,0.000100,0.001500
20171128,0.010600,0.003900,0.008600,-0.004700
20171129,0.000200,0.000700,0.014900,-0.022900
20171130,0.008200,-0.005600,-0.005200,0.005000
20171201,-0.002200,-0.003600,0.003700,-0.004600
20171204,-0.001000,-0.003300,0.012300,-0.019800
20171205,-0.004300,-0.004600,-0.002300,0.009400
20171206,-0.000900,-0.004600,-0.005300,0.008900
20171207,0.004200,0.002600,-0.002000,0.007000
20171208,0.005100,-0.004600,-0.001400,-0.004700
20171211,0.002600,-0.004300,-0.001800,-0.002800
20171212,0.000700,-0.005200,0.005000,-0.005700
20171213,0.000200,0.007200,-0.008900,0.005600
20171214,-0.004700,-0.007000,-0.002200,0.004700
20171215,0.009200,0.006800,0.000400,0.002500
20171218,0.006700,0.007500,0.002700,-0.001000
20171219,-0.003000,-0.003600,-0.002400,-0.000600
20171220,0.000100,0.003500,0.000600,-0.002800
20171221,0.002400,0.002600,0.006300,-0.007500
20171222,-0.000700,-0.002100,-0.002100,0.001100
20171226,-0.000700,0.003300,-0.000700,-0.004000
20171227,0.000500,-0.001300,-0.002000,0.005900
20171228,0.002200,0.001200,0.000500,-0.000800
20171229,-0.005700,-0.003100,0.000000,-0.001800
20180102,0.008500,0.003500,-0.002100,-0.006400
20180103,0.005900,-0.003900,-0.001900,0.002200
20180104,0.004200,-0.002600,0.002500,-0.002000
20180105,0.006600,-0.003500,-0.002500,0.006000
20180108,0.001900,-0.001500,0.000400,0.001500
20180109,0.001500,-0.003500,-0.000400,0.005100
20180110,-0.000700,0.000600,0.005600,-0.002000
20180111,0.008700,0.011400,0.003000,-0.002900
20180112,0.006600,-0.003200,0.001600,0.000000
20180116,-0.004900,-0.010200,0.000100,-0.001800
20180117,0.009500,-0.000300,-0.001000,0.009900
20180118,-0.001800,-0.005000,-0.002500,0.004300
20180119,0.005700,0.009400,-0.000500,0.005600
20180122,0.007700,-0.003400,-0.001600,-0.003100
20180123,0.002200,0.001400,-0.003600,0.000200
20180124,-0.001300,-0.008400,0.004400,-0.001900
20180125,0.000700,0.001400,-0.005400,0.006300
20180126,0.011100,-0.006000,-0.005100,0.005900
20180129,-0.006200,-0.000400,-0.002800,-0.001200
20180130,-0.010600,0.001400,-0.002100,0.003200
20180131,-0.000700,-0.007400,0.001100,0.002900
20180201,0.000300,0.000800,0.005300,-0.001800
20180202,-0.021300,0.000400,-0.002900,0.001500
20180205,-0.040300,0.007800,-0.005800,-0.002300
20180206,0.016700,-0.005200,-0.001800,0.007700
20180207,-0.003800,0.005200,0.002000,0.001500
20180208,-0.036800,0.008100,0.005100,-0.011500
20180209,0.013600,-0.005800,0.001500,0.005800
20180212,0.013600,-0.004700,-0.003000,0.005200
20180213,0.003100,0.000800,-0.002400,0.006200
20180214,0.015200,0.002600,0.004800,0.002100
20180215,0.012100,-0.001400,-0.006300,0.002900
20180216,0.000300,0.003600,0.001600,-0.001600
20180220,-0.006200,-0.003600,-0.002400,0.003000
20180221,-0.004300,0.007800,0.002300,0.007900
20180222,0.000100,0.000400,-0.004100,0.001900
20180223,0.015400,-0.003800,-0.001500,0.000400
20180226,0.011200,-0.005100,-0.000700,0.001100
20180227,-0.012500,-0.001900,0.000300,0.002600
20180228,-0.011000,-0.004200,-0.003200,0.005200
20180301,-0.011900,0.010100,-0.000200,-0.008200
20180302,0.007000,0.011700,-0.004900,-0.001800
20180305,0.010600,-0.003900,0.002300,-0.004100
20180306,0.003600,0.006900,0.001200,0.003800
20180307,0.000500,0.007800,-0.004400,0.007900
20180308,0.003700,-0.004800,-0.003600,-0.001000
20180309,0.017000,-0.002500,0.002800,0.006300
20180312,-0.000900,0.004700,-0.000800,-0.005300
20180313,-0.006700,0.000800,0.000300,-0.000600
20180314,-0.005300,0.002300,-0.005700,0.003300
20180315,-0.001800,-0.003900,0.003100,0.002700
20180316,0.002500,0.004600,0.001700,-0.004400
20180319,-0.013800,0.003500,0.004100,0.004500
20180320,0.001500,-0.000800,-0.003600,0.012900
20180321,-0.000600,0.007500,0.004400,-0.003000
20180322,-0.025400,0.005100,-0.004900,-0.009700
20180323,-0.020900,0.002100,-0.002300,-0.003300
20180326,0.026700,-0.006800,0.000300,0.013000
20180327,-0.018700,-0.002100,0.003700,-0.018300
20180328,-0.003500,0.001300,0.006400,-0.011900
20180329,0.014100,-0.003100,-0.002200,0.006000
20180402,-0.022900,-0.001400,0.003700,-0.001700
20180403,0.012400,-0.000300,0.001900,-0.001600
20180404,0.011700,0.003300,-0.003100,0.000800
20180405,0.007500,0.000300,0.004700,-0.003800
20180406,-0.021900,0.003900,-0.000600,-0.005900
20180409,0.003000,-0.001500,-0.005200,0.006000
20180410,0.017700,0.004000,-0.001200,0.003900
20180411,-0.004900,0.009200,-0.003100,-0.005300
20180412,0.008400,-0.002300,0.001800,0.012600
20180413,-0.003700,0.000300,-0.002500,-0.008000
20180416,0.008200,0.000800,-0.000200,-0.000200
20180417,0.010900,0.001600,-0.011800,0.010800
20180418,0.001300,0.002100,0.000200,0.000400
20180419,-0.004900,-0.004700,0.010800,0.006400
20180420,-0.008100,0.000600,0.005800,0.000500
20180423,-0.000500,-0.000700,0.001900,-0.002900
20180424,-0.013000,0.005300,0.010200,-0.010300
20180425,0.001000,-0.003400,0.000600,-0.005600
20180426,0.009600,-0.003800,-0.008400,0.009900
20180427,0.000100,-0.002600,0.000400,0.002900
20180430,-0.008000,0.000300,-0.000900,0.002300
20180501,0.002400,0.002300,-0.005300,0.004300
20180502,-0.006300,0.012800,-0.003600,0.004000
20180503,-0.002500,-0.005200,-0.001500,0.009000
20180504,0.013000,0.000200,-0.002000,-0.004000
20180507,0.004200,0.004200,-0.003300,0.003800
20180508,0.000700,0.005000,0.002400,0.004800
20180509,0.008900,-0.002300,0.002500,0.002200
20180510,0.008500,-0.004300,-0.000400,-0.001600
20180511,0.001900,0.001200,-0.003800,0.001400
20180514,0.000500,-0.003600,0.001100,-0.003600
20180515,-0.005500,0.006700,0.004000,-0.000900
20180516,0.004900,0.007100,-0.002500,-0.000200
20180517,0.000200,0.009000,0.002900,0.002000
20180518,-0.002300,0.005700,-0.006100,0.006300
20180521,0.007200,-0.001900,0.004400,0.002400
20180522,-0.004200,-0.007600,0.006100,-0.002500
20180523,0.002900,0.000500,-0.007000,0.004100
20180524,-0.001600,0.003700,-0.003500,0.001400
20180525,-0.002100,0.002500,-0.003900,-0.005700
20180529,-0.010400,0.013200,-0.010300,-0.000900
20180530,0.013100,0.000400,0.003700,0.002600
20180531,-0.007000,0.000800,-0.004200,0.003900
20180601,0.010600,-0.002300,-0.001100,0.006400
20180604,0.004800,0.001700,-0.004500,0.001400
20180605,0.001700,0.008200,-0.004400,0.003600
20180606,0.008600,-0.003300,0.002000,0.000300
20180607,-0.001400,-0.003000,0.009300,-0.009100
20180608,0.003100,0.000800,-0.004000,-0.001100
20180611,0.001200,0.001700,-0.001700,-0.006200
20180612,0.002300,0.002300,-0.006300,0.001300
20180613,-0.003300,0.000800,-0.002000,0.002400
20180614,0.002700,0.003200,-0.010000,-0.002300
20180615,-0.000800,0.000500,-0.002400,-0.008900
20180618,-0.000900,0.007200,0.000800,0.007300
20180619,-0.003800,0.005700,-0.001400,-0.006600
20180620,0.002300,0.007300,-0.005100,0.003200
20180621,-0.007300,-0.006300,0.003300,-0.003400
20180622,0.001100,0.000000,0.004600,-0.006300
20180625,-0.014800,-0.005400,0.005700,-0.011300
20180626,0.002700,0.006300,-0.002400,0.004400
20180627,-0.010200,-0.009900,0.003600,-0.003400
20180628,0.005800,-0.001800,-0.005100,0.004800
20180629,0.000700,-0.002000,-0.002400,-0.000200
20180702,0.003600,0.004300,-0.002500,0.005700
20180703,-0.004400,0.008100,-0.000200,-0.006400
20180705,0.008700,0.004400,-0.004300,-0.003200
20180706,0.008800,0.000500,-0.003000,0.000900
20180709,0.009300,-0.004100,0.008600,0.004900
20180710,0.002100,-0.007800,-0.001700,-0.002100
20180711,-0.006900,-0.000200,-0.004500,0.000200
20180712,0.008600,-0.003500,-0.011400,0.005400
20180713,0.000800,-0.001200,-0.002900,0.002000
20180716,-0.001600,-0.007700,0.009800,0.003900
20180717,0.004800,0.002600,-0.007500,0.004000
20180718,0.002700,-0.002700,0.006700,0.003800
20180719,-0.003400,0.009600,-0.003600,-0.000800
20180720,-0.001000,-0.001800,0.001300,0.002600
20180723,0.001500,-0.003000,0.005500,0.003800
20180724,0.002200,-0.013600,0.003900,-0.003700
20180725,0.008300,-0.004300,-0.010600,0.011100
20180726,-0.002000,0.006400,0.005700,-0.009900
20180727,-0.008200,-0.013800,0.010700,-0.013300
20180730,-0.007000,-0.002100,0.015600,-0.014200
20180731,0.005100,0.008500,-0.011100,0.000800
20180801,-0.001300,0.000400,-0.001800,0.011000
20180802,0.006700,0.003100,-0.006700,0.008300
20180803,0.003100,-0.010700,0.005200,-0.008100
20180806,0.004600,0.002500,-0.003300,0.003700
20180807,0.002900,0.000300,-0.001700,0.003100
20180808,-0.000400,-0.001200,0.002600,0.003500
20180809,-0.000500,0.003700,-0.003600,0.000900
20180810,-0.006000,0.003900,-0.002100,0.007100
20180813,-0.004600,-0.001500,-0.003000,-0.000300
20180814,0.006900,0.003000,0.002100,0.003700
20180815,-0.009100,-0.005400,-0.001200,-0.011100
20180816,0.008600,-0.000700,0.002600,-0.003700
20180817,0.003000,0.000900,0.000200,-0.003400
20180820,0.002500,0.001200,0.001400,0.001500
20180821,0.003300,0.009000,0.001200,0.001600
20180822,0.000500,0.003600,-0.003500,0.009700
20180823,-0.001900,-0.000600,-0.003300,0.006300
20180824,0.006200,-0.000200,-0.005800,0.003100
20180827,0.007400,-0.006700,-0.001600,0.000300
20180828,-0.000100,-0.001200,-0.002800,0.002000
20180829,0.005600,-0.000500,-0.005800,0.004400
20180830,-0.004100,0.002900,-0.004200,0.003000
20180831,0.000800,0.005000,-0.003900,0.003000
20180904,-0.001100,-0.003700,0.000100,0.007400
20180905,-0.004100,-0.001800,0.006600,-0.014800
20180906,-0.004400,-0.003500,-0.002400,0.000100
20180907,-0.001800,0.001000,-0.002100,-0.001800
20180910,0.002300,0.001200,-0.003700,0.000700
20180911,0.003700,-0.002900,-0.002400,0.008000
20180912,0.000300,-0.000600,-0.002200,-0.008600
20180913,0.004500,-0.004400,-0.004000,0.002000
20180914,0.001200,0.002700,0.002500,-0.001500
20180917,-0.007100,-0.004500,0.008400,-0.013300
20180918,0.005700,0.000500,-0.004900,0.003700
20180919,0.000600,-0.006600,0.012800,-0.011100
20180920,0.007700,0.003000,-0.002200,-0.001900
20180921,-0.001300,-0.004200,0.003000,-0.003200
20180924,-0.003100,0.000600,-0.009100,0.013700
20180925,-0.000500,0.002700,-0.003800,0.012600
20180926,-0.004000,-0.003800,-0.006300,0.001200
20180927,0.002700,-0.002600,-0.005500,0.002300
20180928,-0.000300,0.004000,-0.002000,0.002800
20181001,0.001600,-0.016200,0.003400,-0.001400
20181002,-0.002100,-0.009800,0.006000,-0.011000
20181003,0.002000,0.008400,0.005000,0.001400
20181004,-0.009300,-0.010600,0.015800,-0.008300
20181005,-0.006400,-0.004200,0.003900,0.000700
20181008,-0.001700,-0.004000,0.012200,-0.012500
20181009,-0.001800,-0.002900,0.002800,0.004500
20181010,-0.033300,0.003000,0.011200,-0.016200
20181011,-0.019600,0.004500,-0.009100,0.004400
20181012,0.013800,-0.008800,-0.017400,0.017700
20181015,-0.004800,0.009200,0.005100,-0.009700
20181016,0.022400,0.006800,-0.014300,0.010000
20181017,-0.000800,-0.006800,0.002600,-0.001900
20181018,-0.015400,-0.005400,0.004300,-0.001400
20181019,-0.002500,-0.013300,0.007200,-0.005400
20181022,-0.003800,0.004800,-0.012500,0.012400
20181023,-0.006200,-0.000900,-0.004200,-0.003600
20181024,-0.033300,-0.009300,0.007800,-0.004400
20181025,0.019300,0.004100,-0.005900,0.010300
20181026,-0.016500,0.005800,0.003500,-0.001400
20181029,-0.007700,-0.003300,0.016100,-0.011200
20181030,0.016600,0.004100,0.000700,0.000300
20181031,0.012200,-0.006500,-0.007200,0.007700
20181101,0.012900,0.013500,-0.011400,-0.009800
20181102,-0.005300,0.008000,0.006700,-0.001300
20181105,0.004000,-0.010100,0.015600,-0.001200
20181106,0.005800,-0.001600,0.000300,-0.001000
20181107,0.021100,-0.003300,-0.010600,0.017000
20181108,-0.002800,-0.002500,0.002500,0.004300
20181109,-0.010400,-0.008600,0.004200,0.000400
20181112,-0.020600,0.000100,0.008500,-0.002600
20181113,-0.001300,-0.001100,0.001600,-0.009100
20181114,-0.007700,0.000300,-0.002800,-0.006700
20181115,0.011800,0.003600,-0.004100,0.006200
20181116,0.001500,0.000200,-0.000600,0.000600
20181119,-0.018800,-0.007300,0.023000,-0.010200
20181120,-0.018500,0.001400,-0.005400,-0.007100
20181121,0.005100,0.009800,-0.003400,-0.001900
20181123,-0.005500,0.008300,-0.006000,0.000800
20181126,0.016200,-0.006600,-0.002000,0.001100
20181127,0.001100,-0.010900,0.002600,0.005700
20181128,0.024200,0.004500,-0.011700,0.009900
20181129,-0.002200,-0.001000,-0.001000,0.002800
20181130,0.007800,-0.003300,-0.004300,-0.002800
20181203,0.011300,-0.000500,-0.008100,0.002300
20181204,-0.034500,-0.009600,-0.001900,0.006700
20181206,-0.001600,0.001300,-0.010500,0.005000
20181207,-0.023600,0.002100,0.013300,-0.005300
20181210,0.001000,-0.001100,-0.016200,0.007500
20181211,-0.000800,-0.000600,-0.004200,0.007300
20181212,0.006800,0.005700,-0.001900,-0.000500
20181213,-0.002600,-0.015100,-0.001900,0.004900
20181214,-0.018900,-0.000700,0.005100,-0.005000
20181217,-0.021400,-0.002600,0.010800,-0.009700
20181218,-0.000300,0.000200,-0.006100,0.002800
20181219,-0.015800,-0.006100,0.000300,0.006800
20181220,-0.016200,-0.002900,0.009700,-0.004900
20181221,-0.021700,-0.005500,0.007700,0.003900
20181224,-0.025500,0.010000,-0.004900,-0.002100
20181226,0.050600,-0.000500,-0.010100,0.000700
20181227,0.007800,-0.006700,-0.001300,0.002300
20181228,-0.000300,0.007700,0.002600,0.001400
20181231,0.009000,-0.001000,-0.004500,0.006300
20190102,0.002300,0.005900,0.011200,-0.022900
20190103,-0.024500,0.003600,0.012000,-0.007700
20190104,0.035500,0.004100,-0.007000,-0.009600
20190107,0.009400,0.010000,-0.007500,-0.007700
20190108,0.010100,0.005200,-0.006300,0.001200
20190109,0.005600,0.004600,0.001000,-0.008100
20190110,0.004200,0.000300,-0.004600,-0.003800
20190111,-0.000100,0.001300,0.002200,-0.002100
20190114,-0.006000,-0.005900,0.009400,-0.006000
20190115,0.010600,0.000000,-0.008800,0.011500
20190116,0.002800,0.000300,0.009200,-0.007600
20190117,0.007500,0.001100,-0.002400,-0.002000
20190118,0.012900,-0.003600,0.001200,-0.008400
20190122,-0.015300,-0.004000,0.003300,0.009400
20190123,0.001500,-0.003900,-0.001400,0.009800
20190124,0.002300,0.004400,0.000000,-0.010200
20190125,0.009000,0.004600,-0.003500,-0.013800
20190128,-0.008000,-0.001600,0.006300,-0.001100
20190129,-0.001900,-0.000100,0.001700,-0.002600
20190130,0.015100,-0.001500,-0.009400,0.000800
20190131,0.009200,0.001200,-0.010800,0.003400
20190201,0.001400,-0.001400,0.004300,-0.005400
20190204,0.007200,0.004900,-0.004600,-0.001500
20190205,0.004300,-0.000800,-0.006000,0.001000
20190206,-0.002200,-0.000200,0.000700,-0.002900
20190207,-0.009300,-0.001400,0.004000,0.006900
20190208,0.000900,0.000500,-0.006800,0.007300
20190211,0.001400,0.006600,0.002200,-0.001100
20190212,0.013600,0.000200,-0.001700,-0.005200
20190213,0.002800,0.000700,0.000700,-0.003900
20190214,-0.002100,0.005200,-0.005800,0.001900
20190215,0.011300,0.002500,0.004700,-0.004400
20190219,0.001900,0.003000,0.003000,-0.004000
20190220,0.001900,0.002100,0.005500,-0.004000
20190221,-0.003700,-0.000700,-0.002200,0.004400
20190222,0.006500,0.005500,-0.014700,0.002500
20190225,0.001500,-0.002600,-0.001800,-0.006300
20190226,-0.001600,-0.006300,-0.003300,0.002400
20190227,0.000900,0.001900,-0.001200,0.004700
20190228,-0.003100,0.000100,-0.002400,0.006900
20190301,0.007200,0.002900,-0.004100,-0.002200
20190304,-0.005200,-0.004000,0.003900,-0.005100
20190305,-0.001700,-0.003100,-0.002300,0.004800
20190306,-0.008400,-0.012700,0.000500,0.007700
20190307,-0.008200,-0.000700,-0.003300,0.005100
20190308,-0.002200,0.000500,-0.001500,0.001300
20190311,0.014900,0.003600,-0.005200,-0.003500
20190312,0.002500,-0.002700,-0.000800,-0.000600
20190313,0.006800,-0.003100,0.000700,-0.002100
20190314,-0.001000,-0.004000,0.003100,0.002200
20190315,0.004800,-0.002500,-0.002400,-0.001700
20190318,0.004600,0.001600,0.004400,-0.005900
20190319,-0.000900,-0.003800,-0.009100,0.004800
20190320,-0.003900,0.000200,-0.010400,0.005700
20190321,0.011100,0.003000,-0.012300,-0.000200
20190322,-0.021700,-0.015100,-0.000600,0.010100
20190325,-0.000500,0.006600,-0.002700,0.006500
20190326,0.007600,0.001700,0.004600,-0.004600
20190327,-0.005000,0.001000,0.004900,-0.003700
20190328,0.004000,0.003400,0.000200,-0.001800
20190329,0.006600,-0.002200,-0.009200,0.000000
20190401,0.011900,-0.003000,0.009900,-0.009700
20190402,-0.000500,-0.001300,-0.004400,0.001900
20190403,0.002700,0.002200,-0.003900,-0.001000
20190404,0.001900,0.002100,0.009200,-0.013200
20190405,0.005200,0.005300,-0.000800,-0.006600
20190408,0.000800,-0.002900,0.001000,-0.002000
20190409,-0.006500,-0.005700,-0.001400,0.009900
20190410,0.004800,0.009700,-0.001000,-0.002000
20190411,0.000000,-0.003100,0.004100,-0.001100
20190412,0.006500,-0.005000,0.006400,-0.010900
20190415,-0.000900,-0.002200,-0.005400,0.008100
20190416,0.001300,0.001200,0.007000,-0.008800
20190417,-0.003200,-0.007000,0.008300,-0.008300
20190418,0.001100,-0.002500,-0.005100,-0.000500
20190422,0.001100,-0.004600,-0.005500,0.002400
20190423,0.009700,0.007200,-0.004900,0.002500
20190424,-0.002300,0.002700,-0.000800,0.004300
20190425,-0.001400,-0.007500,-0.001900,0.013700
20190426,0.005300,0.004300,0.000700,0.001200
20190429,0.001800,0.000800,0.006400,-0.004500
20190430,-0.000400,-0.007000,0.002800,0.003300
20190501,-0.008300,-0.001000,-0.000200,0.004800
20190502,-0.001600,0.004500,-0.002700,0.004800
20190503,0.011300,0.009300,-0.002700,-0.002400
20190506,-0.003900,0.006000,-0.004200,0.002800
20190507,-0.016900,-0.002800,0.005100,0.002700
20190508,-0.002200,-0.001500,-0.003200,0.001400
20190509,-0.002800,0.000800,0.001200,0.006100
20190510,0.003500,-0.003700,0.000800,0.006000
20190513,-0.026700,-0.007300,0.002900,0.009800
20190514,0.009300,0.004000,-0.000200,-0.005400
20190515,0.005800,0.000400,-0.009600,0.003900
20190516,0.009100,-0.004000,-0.003200,0.004500
20190517,-0.007300,-0.008000,0.003000,0.004500
20190520,-0.006500,-0.002300,0.007200,0.003600
20190521,0.009000,0.004300,-0.003500,-0.006900
20190522,-0.004000,-0.005200,-0.005900,0.013200
20190523,-0.013700,-0.006900,-0.002700,0.011700
20190524,0.002300,0.005000,0.003100,0.000400
20190528,-0.007800,0.002900,-0.006300,0.010500
20190529,-0.007100,-0.002900,0.004200,-0.004200
20190530,0.001400,-0.002800,-0.007700,0.014100
20190531,-0.013700,-0.002200,-0.000900,0.005800
20190603,-0.004000,0.003500,0.016500,-0.006000
20190604,0.023300,0.004200,-0.000200,-0.011500
20190605,0.007000,-0.009800,-0.009700,0.016800
20190606,0.005500,-0.010400,0.000100,0.006600
20190607,0.010400,0.000500,-0.012000,0.003700
20190610,0.005300,-0.000400,0.000800,-0.003800
20190611,-0.001200,-0.002500,0.005500,-0.005000
20190612,-0.002000,0.004100,-0.009800,0.014900
20190613,0.005200,0.006700,-0.000400,-0.014100
20190614,-0.002700,-0.007900,0.003100,0.009200
20190617,0.001500,0.006300,-0.011200,-0.002700
20190618,0.010400,0.001600,0.003300,-0.009900
20190619,0.003200,0.001100,-0.005900,0.007900
20190620,0.008900,-0.003600,-0.002300,-0.003700
20190621,-0.002100,-0.004700,-0.000300,-0.001100
20190624,-0.003400,-0.008900,0.000900,0.006900
20190625,-0.009800,0.003400,0.007100,-0.003900
20190626,-0.000600,-0.000500,0.002500,-0.019300
20190627,0.006000,0.014200,-0.000900,-0.000400
20190628,0.006800,0.006400,0.006100,-0.005400
20190701,0.007500,-0.005400,-0.001300,0.003900
20190702,0.001400,-0.007900,-0.008100,0.018300
20190703,0.007800,-0.000400,-0.003300,0.002500
20190705,-0.001000,0.001600,0.009100,-0.002800
20190708,-0.005800,-0.004500,0.000500,0.006600
20190709,0.001800,-0.001500,-0.004300,0.003200
20190710,0.004000,-0.001500,-0.003600,-0.001100
20190711,0.001900,-0.007900,0.000400,0.002700
20190712,0.005300,0.001800,0.004100,-0.009400
20190715,-0.000400,-0.003400,-0.010700,0.007300
20190716,-0.003200,0.003500,0.001000,0.000200
20190717,-0.006400,-0.001500,-0.006500,0.008700
20190718,0.003500,-0.002900,0.000200,0.002900
20190719,-0.005600,0.001500,0.008600,-0.010000
20190722,0.002500,-0.004400,-0.004900,0.002200
